PM2.5,CO,SO2,NO2,PM10,No,year,month,day,hour,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd,station
36.0,700.0,16.0,39.0,84.0,19500.0,2020.0,5.0,22.0,1.0,92.0,20.0,1010.0,7.0,0.0,2.8,SW,Aotizhongxin
32.0,700.0,16.0,38.0,77.0,19500.0,2020.0,5.0,22.0,2.0,85.0,19.2,1010.0,7.3,0.0,1.9,W,Aotizhongxin
38.0,700.0,14.0,46.0,84.0,19500.0,2020.0,5.0,22.0,3.0,67.0,18.4,1010.0,7.2,0.0,1.8,WSW,Aotizhongxin
61.0,800.0,12.0,74.0,133.0,19500.0,2020.0,5.0,22.0,4.0,36.0,16.7,1010.0,7.6,0.0,1.4,WSW,Aotizhongxin
44.0,800.0,11.0,58.0,89.0,19500.0,2020.0,5.0,22.0,5.0,44.0,15.7,1010.0,8.2,0.0,1.2,WSW,Aotizhongxin
44.0,800.0,10.0,103.0,103.0,19500.0,2020.0,5.0,22.0,6.0,4.0,15.9,1010.0,8.9,0.0,1.1,ENE,Aotizhongxin
50.0,1100.0,16.0,99.0,133.0,19500.0,2020.0,5.0,22.0,7.0,11.0,19.1,1010.0,9.0,0.0,0.4,NW,Aotizhongxin
61.0,1000.0,15.0,97.0,133.0,19500.0,2020.0,5.0,22.0,8.0,19.0,19.8,1010.0,9.1,0.0,1.1,ENE,Aotizhongxin
77.0,900.0,18.0,80.0,125.0,19500.0,2020.0,5.0,22.0,9.0,54.0,20.7,1010.0,9.0,0.0,1.6,NNW,Aotizhongxin
80.0,900.0,19.0,75.0,105.0,19500.0,2020.0,5.0,22.0,10.0,75.0,22.5,1010.0,10.0,0.0,1.6,ENE,Aotizhongxin
90.0,1000.0,17.0,95.0,129.0,19500.0,2020.0,5.0,22.0,11.0,76.0,24.3,1010.0,10.2,0.0,1.1,NE,Aotizhongxin
93.0,1100.0,16.0,95.0,121.0,19500.0,2020.0,5.0,22.0,12.0,96.0,25.4,1010.0,9.2,0.0,2.0,SW,Aotizhongxin
107.0,1200.0,17.0,96.0,144.0,19500.0,2020.0,5.0,22.0,13.0,121.0,27.2,1000.0,9.1,0.0,2.3,SW,Aotizhongxin
98.0,900.0,18.0,53.0,98.0,19500.0,2020.0,5.0,22.0,14.0,201.0,28.2,1000.0,8.0,0.0,2.4,S,Aotizhongxin
89.0,700.0,14.0,36.0,90.0,19500.0,2020.0,5.0,22.0,15.0,236.0,29.5,1000.0,8.0,0.0,2.2,SSW,Aotizhongxin
71.0,700.0,13.0,32.0,71.0,19500.0,2020.0,5.0,22.0,16.0,242.0,29.4,1000.0,7.9,0.0,3.2,SW,Aotizhongxin
48.0,700.0,12.0,40.0,104.0,19500.0,2020.0,5.0,22.0,17.0,224.0,29.1,1000.0,7.6,0.0,3.2,SW,Aotizhongxin
49.0,700.0,14.0,40.0,90.0,19500.0,2020.0,5.0,22.0,18.0,216.0,28.3,1000.0,7.0,0.0,3.1,SW,Aotizhongxin
60.0,800.0,13.0,48.0,98.0,19500.0,2020.0,5.0,22.0,19.0,214.0,27.3,1000.0,8.7,0.0,2.4,WSW,Aotizhongxin
51.0,700.0,11.0,39.0,76.0,19500.0,2020.0,5.0,22.0,20.0,194.0,26.5,1000.0,7.0,0.0,2.2,SW,Aotizhongxin
51.0,800.0,11.0,49.0,100.0,19500.0,2020.0,5.0,22.0,21.0,162.0,24.7,1000.0,7.8,0.0,1.1,SSW,Aotizhongxin
60.0,900.0,12.0,81.0,131.0,19500.0,2020.0,5.0,22.0,22.0,114.0,22.5,1000.0,8.9,0.0,1.1,SSW,Aotizhongxin
66.0,900.0,16.0,71.0,157.0,19500.0,2020.0,5.0,22.0,23.0,119.0,19.7,1000.0,10.7,0.0,0.9,SE,Aotizhongxin
76.0,1100.0,20.0,99.0,150.0,19500.0,2020.0,5.0,23.0,0.0,86.0,19.5,1000.0,10.5,0.0,1.2,SE,Aotizhongxin
90.0,1200.0,23.0,118.0,170.0,19500.0,2020.0,5.0,23.0,1.0,59.0,19.7,1000.0,10.9,0.0,1.3,ESE,Aotizhongxin
92.0,1000.0,31.0,89.0,199.0,19500.0,2020.0,5.0,23.0,2.0,64.0,18.6,1000.0,11.7,0.0,1.4,E,Aotizhongxin
89.0,1200.0,25.0,116.0,178.0,19500.0,2020.0,5.0,23.0,3.0,44.0,18.1,1000.0,12.1,0.0,0.9,E,Aotizhongxin
98.0,1200.0,9.0,140.0,192.0,19500.0,2020.0,5.0,23.0,5.0,2.0,15.9,1000.0,12.3,0.0,0.4,NE,Aotizhongxin
129.0,1200.0,14.0,108.0,181.0,19500.0,2020.0,5.0,23.0,6.0,10.0,17.4,1010.0,11.9,0.0,1.2,NE,Aotizhongxin
142.0,1300.0,18.0,102.0,195.0,19500.0,2020.0,5.0,23.0,7.0,23.0,19.2,1010.0,12.0,0.0,1.2,ENE,Aotizhongxin
142.0,1200.0,25.0,82.0,172.0,19500.0,2020.0,5.0,23.0,8.0,66.0,20.7,1010.0,11.9,0.0,1.2,NE,Aotizhongxin
140.0,1200.0,22.0,77.0,186.0,19500.0,2020.0,5.0,23.0,9.0,92.0,22.8,1010.0,12.7,0.0,1.1,ENE,Aotizhongxin
121.0,1000.0,23.0,60.0,146.0,19500.0,2020.0,5.0,23.0,10.0,140.0,24.5,1010.0,12.4,0.0,1.1,W,Aotizhongxin
139.0,1100.0,22.0,65.0,181.0,19500.0,2020.0,5.0,23.0,11.0,179.0,26.6,1000.0,13.0,0.0,1.1,W,Aotizhongxin
140.0,1200.0,24.0,60.0,169.0,19500.0,2020.0,5.0,23.0,12.0,230.0,28.4,1000.0,12.3,0.0,1.8,SW,Aotizhongxin
127.0,1100.0,22.0,51.0,152.0,19500.0,2020.0,5.0,23.0,13.0,270.0,29.8,1000.0,10.8,0.0,2.7,SSW,Aotizhongxin
96.0,800.0,19.0,25.0,99.0,19500.0,2020.0,5.0,23.0,14.0,287.0,30.6,1000.0,10.5,0.0,3.2,S,Aotizhongxin
87.0,800.0,18.0,29.0,136.0,19500.0,2020.0,5.0,23.0,15.0,273.0,30.5,1000.0,9.9,0.0,4.1,SSW,Aotizhongxin
80.0,800.0,19.0,28.0,117.0,19500.0,2020.0,5.0,23.0,16.0,269.0,30.1,1000.0,11.1,0.0,3.0,SSW,Aotizhongxin
72.0,700.0,15.0,35.0,123.0,19500.0,2020.0,5.0,23.0,17.0,252.0,30.4,1000.0,11.4,0.0,3.5,SW,Aotizhongxin
73.0,800.0,15.0,32.0,125.0,19500.0,2020.0,5.0,23.0,18.0,260.0,29.3,1000.0,11.8,0.0,3.6,SW,Aotizhongxin
75.0,900.0,23.0,43.0,127.0,19500.0,2020.0,5.0,23.0,19.0,229.0,28.5,1000.0,10.2,0.0,1.4,SSW,Aotizhongxin
83.0,1000.0,22.0,62.0,184.0,19500.0,2020.0,5.0,23.0,20.0,196.0,27.3,1000.0,10.1,0.0,1.6,SSW,Aotizhongxin
94.0,1100.0,20.0,69.0,179.0,19500.0,2020.0,5.0,23.0,21.0,170.0,24.3,1000.0,11.9,0.0,0.5,E,Aotizhongxin
95.0,1300.0,18.0,102.0,185.0,19500.0,2020.0,5.0,23.0,22.0,111.0,22.9,1000.0,11.9,0.0,1.1,S,Aotizhongxin
104.0,1200.0,16.0,108.0,222.0,19500.0,2020.0,5.0,23.0,23.0,92.0,23.1,1000.0,13.0,0.0,0.9,SSW,Aotizhongxin
120.0,1200.0,14.0,124.0,232.0,19500.0,2020.0,5.0,24.0,0.0,65.0,21.4,1000.0,13.8,0.0,1.1,E,Aotizhongxin
123.0,1300.0,14.0,115.0,195.0,19500.0,2020.0,5.0,24.0,1.0,64.0,20.5,1000.0,14.2,0.0,0.7,E,Aotizhongxin
126.0,1500.0,14.0,135.0,197.0,19500.0,2020.0,5.0,24.0,2.0,37.0,20.1,1000.0,14.2,0.0,0.8,E,Aotizhongxin
129.0,1400.0,15.0,106.0,201.0,19500.0,2020.0,5.0,24.0,3.0,51.0,19.4,1000.0,14.2,0.0,1.0,E,Aotizhongxin
130.0,1500.0,13.0,116.0,198.0,19500.0,2020.0,5.0,24.0,4.0,26.0,18.7,1000.0,14.2,0.0,1.1,E,Aotizhongxin
154.0,2000.0,9.0,139.0,225.0,19500.0,2020.0,5.0,24.0,5.0,2.0,18.0,1000.0,14.3,0.0,1.3,ENE,Aotizhongxin
163.0,1900.0,8.0,120.0,211.0,19500.0,2020.0,5.0,24.0,6.0,4.0,18.2,1000.0,14.1,0.0,0.8,E,Aotizhongxin
181.0,1800.0,10.0,108.0,286.0,19500.0,2020.0,5.0,24.0,7.0,12.0,20.4,1000.0,14.3,0.0,1.1,ENE,Aotizhongxin
193.0,1800.0,14.0,98.0,279.0,19500.0,2020.0,5.0,24.0,8.0,32.0,22.1,1000.0,14.2,0.0,1.2,E,Aotizhongxin
202.0,1700.0,15.0,89.0,265.0,19500.0,2020.0,5.0,24.0,9.0,62.0,23.6,1000.0,14.6,0.0,1.2,E,Aotizhongxin
198.0,1800.0,19.0,90.0,261.0,19500.0,2020.0,5.0,24.0,10.0,98.0,25.4,1000.0,15.1,0.0,0.9,ENE,Aotizhongxin
197.0,1800.0,16.0,93.0,240.0,19500.0,2020.0,5.0,24.0,11.0,149.0,27.8,1000.0,14.8,0.0,2.3,SSW,Aotizhongxin
163.0,1400.0,22.0,64.0,163.0,19500.0,2020.0,5.0,24.0,12.0,231.0,29.6,1000.0,13.4,0.0,3.8,WSW,Aotizhongxin
90.0,1000.0,22.0,23.0,111.0,19600.0,2020.0,5.0,24.0,13.0,273.0,30.9,1000.0,10.3,0.0,4.0,SW,Aotizhongxin
80.0,900.0,21.0,23.0,86.0,19600.0,2020.0,5.0,24.0,14.0,270.0,31.6,1000.0,8.6,0.0,4.8,SW,Aotizhongxin
73.0,900.0,23.0,25.0,146.0,19600.0,2020.0,5.0,24.0,15.0,258.0,31.2,1000.0,8.2,0.0,5.1,WSW,Aotizhongxin
71.0,900.0,20.0,31.0,141.0,19600.0,2020.0,5.0,24.0,16.0,263.0,31.7,1000.0,9.8,0.0,3.8,WSW,Aotizhongxin
68.0,800.0,16.0,33.0,144.0,19600.0,2020.0,5.0,24.0,17.0,248.0,31.3,1000.0,8.9,0.0,4.0,SW,Aotizhongxin
70.0,800.0,15.0,37.0,132.0,19600.0,2020.0,5.0,24.0,18.0,247.0,30.9,1000.0,9.7,0.0,2.6,SW,Aotizhongxin
72.0,900.0,14.0,37.0,158.0,19600.0,2020.0,5.0,24.0,19.0,246.0,29.7,1000.0,10.3,0.0,2.9,SW,Aotizhongxin
79.0,900.0,15.0,44.0,137.0,19600.0,2020.0,5.0,24.0,20.0,217.0,28.7,1000.0,11.3,0.0,2.1,SW,Aotizhongxin
99.0,1100.0,14.0,64.0,170.0,19600.0,2020.0,5.0,24.0,21.0,168.0,28.1,1000.0,12.0,0.0,1.9,SW,Aotizhongxin
84.0,1100.0,15.0,72.0,150.0,19600.0,2020.0,5.0,24.0,22.0,152.0,28.1,1000.0,12.8,0.0,4.1,SW,Aotizhongxin
77.0,900.0,14.0,48.0,146.0,19600.0,2020.0,5.0,24.0,23.0,166.0,27.5,1000.0,12.7,0.0,3.7,SW,Aotizhongxin
85.0,1000.0,16.0,70.0,191.0,19600.0,2020.0,5.0,25.0,0.0,126.0,27.3,1000.0,10.1,0.0,4.2,SW,Aotizhongxin
81.0,1000.0,14.0,51.0,148.0,19600.0,2020.0,5.0,25.0,1.0,126.0,26.2,1000.0,11.5,0.0,2.8,SW,Aotizhongxin
81.0,900.0,18.0,44.0,141.0,19600.0,2020.0,5.0,25.0,2.0,120.0,24.0,1000.0,12.0,0.0,1.2,WSW,Aotizhongxin
90.0,900.0,15.0,57.0,191.0,19600.0,2020.0,5.0,25.0,3.0,97.0,21.2,1000.0,12.9,0.0,0.3,SE,Aotizhongxin
89.0,900.0,12.0,48.0,140.0,19600.0,2020.0,5.0,25.0,5.0,67.0,19.7,1000.0,12.9,0.0,1.0,ESE,Aotizhongxin
96.0,1000.0,12.0,80.0,204.0,19600.0,2020.0,5.0,25.0,6.0,36.0,20.1,1000.0,13.5,0.0,0.8,ENE,Aotizhongxin
106.0,1400.0,12.0,126.0,229.0,19600.0,2020.0,5.0,25.0,7.0,7.0,23.0,1000.0,13.5,0.0,1.2,S,Aotizhongxin
131.0,1400.0,14.0,104.0,233.0,19600.0,2020.0,5.0,25.0,8.0,31.0,24.5,1000.0,14.0,0.0,1.5,ENE,Aotizhongxin
145.0,1400.0,15.0,98.0,246.0,19600.0,2020.0,5.0,25.0,9.0,51.0,25.4,1000.0,14.5,0.0,1.2,N,Aotizhongxin
136.0,1200.0,21.0,79.0,225.0,19600.0,2020.0,5.0,25.0,10.0,103.0,27.2,1000.0,13.9,0.0,1.3,SSE,Aotizhongxin
129.0,1300.0,18.0,92.0,247.0,19600.0,2020.0,5.0,25.0,11.0,127.0,29.3,1000.0,13.1,0.0,2.7,SSE,Aotizhongxin
127.0,1500.0,26.0,86.0,172.0,19600.0,2020.0,5.0,25.0,12.0,182.0,30.9,1000.0,12.3,0.0,3.3,SW,Aotizhongxin
98.0,1100.0,32.0,29.0,130.0,19600.0,2020.0,5.0,25.0,13.0,275.0,31.9,1000.0,11.1,0.0,4.0,SW,Aotizhongxin
101.0,1300.0,37.0,23.0,188.0,19600.0,2020.0,5.0,25.0,14.0,288.0,32.6,1000.0,11.7,0.0,5.1,SW,Aotizhongxin
100.0,1300.0,32.0,30.0,219.0,19600.0,2020.0,5.0,25.0,15.0,292.0,32.8,1000.0,13.4,0.0,4.3,SW,Aotizhongxin
101.0,1400.0,36.0,32.0,204.0,19600.0,2020.0,5.0,25.0,16.0,304.0,33.0,1000.0,12.1,0.0,4.5,SW,Aotizhongxin
112.0,1700.0,40.0,32.0,244.0,19600.0,2020.0,5.0,25.0,17.0,312.0,32.3,1000.0,12.5,0.0,4.9,SW,Aotizhongxin
114.0,1600.0,36.0,35.0,234.0,19600.0,2020.0,5.0,25.0,18.0,306.0,31.4,1000.0,13.2,0.0,4.5,SW,Aotizhongxin
93.0,1100.0,24.0,34.0,163.0,19600.0,2020.0,5.0,25.0,19.0,254.0,30.7,1000.0,11.6,0.0,5.4,SW,Aotizhongxin
76.0,800.0,18.0,37.0,152.0,19600.0,2020.0,5.0,25.0,20.0,210.0,29.9,1000.0,12.8,0.0,3.5,SW,Aotizhongxin
76.0,800.0,18.0,37.0,152.0,19600.0,2020.0,5.0,25.0,21.0,210.0,29.2,1000.0,12.6,0.0,2.8,SW,Aotizhongxin
75.0,800.0,15.0,38.0,165.0,19600.0,2020.0,5.0,25.0,22.0,177.0,28.8,1000.0,13.5,0.0,4.3,SW,Aotizhongxin
69.0,800.0,13.0,39.0,138.0,19600.0,2020.0,5.0,25.0,23.0,161.0,28.4,1000.0,12.7,0.0,3.9,SW,Aotizhongxin
70.0,700.0,12.0,46.0,140.0,19600.0,2020.0,5.0,26.0,0.0,135.0,27.3,1000.0,13.3,0.0,3.3,SSW,Aotizhongxin
70.0,700.0,11.0,47.0,145.0,19600.0,2020.0,5.0,26.0,1.0,128.0,26.7,1000.0,13.8,0.0,2.6,SSW,Aotizhongxin
70.0,700.0,11.0,47.0,145.0,19600.0,2020.0,5.0,26.0,2.0,128.0,26.0,1000.0,14.1,0.0,2.9,SSW,Aotizhongxin
75.0,700.0,12.0,28.0,142.0,19600.0,2020.0,5.0,26.0,3.0,137.0,25.1,1000.0,14.2,0.0,1.5,SSW,Aotizhongxin
79.0,800.0,14.0,34.0,145.0,19600.0,2020.0,5.0,26.0,4.0,115.0,24.1,1000.0,14.2,0.0,1.1,SSW,Aotizhongxin
89.0,800.0,12.0,46.0,154.0,19600.0,2020.0,5.0,26.0,5.0,88.0,21.2,1000.0,14.4,0.0,0.8,SSE,Aotizhongxin
96.0,900.0,12.0,54.0,165.0,19600.0,2020.0,5.0,26.0,6.0,72.0,21.8,1000.0,14.2,0.0,1.0,SE,Aotizhongxin
105.0,900.0,15.0,66.0,214.0,19600.0,2020.0,5.0,26.0,7.0,64.0,24.0,1000.0,14.1,0.0,0.9,SSE,Aotizhongxin
105.0,900.0,15.0,66.0,214.0,19600.0,2020.0,5.0,26.0,8.0,64.0,25.2,1000.0,14.9,0.0,1.7,W,Aotizhongxin
101.0,1000.0,13.0,77.0,182.0,19600.0,2020.0,5.0,26.0,9.0,87.0,26.3,1000.0,14.4,0.0,1.7,WSW,Aotizhongxin
102.0,1100.0,14.0,85.0,194.0,19600.0,2020.0,5.0,26.0,10.0,109.0,28.3,1000.0,14.9,0.0,2.3,W,Aotizhongxin
108.0,1400.0,28.0,56.0,171.0,19600.0,2020.0,5.0,26.0,11.0,191.0,30.3,1000.0,14.0,0.0,3.2,SW,Aotizhongxin
130.0,1400.0,40.0,36.0,186.0,19600.0,2020.0,5.0,26.0,12.0,260.0,31.1,1000.0,13.4,0.0,4.3,SW,Aotizhongxin
99.0,1300.0,36.0,26.0,182.0,19600.0,2020.0,5.0,26.0,13.0,280.0,32.3,1000.0,12.5,0.0,4.8,SW,Aotizhongxin
104.0,1200.0,33.0,26.0,178.0,19600.0,2020.0,5.0,26.0,14.0,290.0,33.2,1000.0,12.2,0.0,4.4,SSW,Aotizhongxin
82.0,900.0,21.0,34.0,179.0,19600.0,2020.0,5.0,26.0,15.0,265.0,33.4,999.0,11.9,0.0,4.3,SSW,Aotizhongxin
72.0,800.0,18.0,28.0,184.0,19600.0,2020.0,5.0,26.0,16.0,249.0,32.9,999.0,12.0,0.0,5.5,WSW,Aotizhongxin
66.0,700.0,14.0,27.0,178.0,19600.0,2020.0,5.0,26.0,17.0,234.0,32.6,999.0,12.8,0.0,4.5,SSW,Aotizhongxin
62.0,600.0,14.0,25.0,170.0,19600.0,2020.0,5.0,26.0,18.0,224.0,31.7,999.0,11.0,0.0,3.7,SW,Aotizhongxin
63.0,600.0,11.0,27.0,152.0,19600.0,2020.0,5.0,26.0,19.0,207.0,30.5,1000.0,12.4,0.0,4.9,SW,Aotizhongxin
63.0,600.0,11.0,27.0,152.0,19600.0,2020.0,5.0,26.0,20.0,207.0,29.6,1000.0,13.4,0.0,4.6,SW,Aotizhongxin
63.0,600.0,11.0,27.0,152.0,19600.0,2020.0,5.0,26.0,21.0,290.0,28.8,1000.0,13.1,0.0,3.6,SW,Aotizhongxin
63.0,700.0,9.0,38.0,128.0,19600.0,2020.0,5.0,26.0,22.0,158.0,27.8,1000.0,13.0,0.0,2.3,SW,Aotizhongxin
62.0,700.0,8.0,39.0,155.0,19600.0,2020.0,5.0,26.0,23.0,148.0,26.8,1000.0,13.5,0.0,3.7,SW,Aotizhongxin
71.0,700.0,11.0,36.0,154.0,19600.0,2020.0,5.0,27.0,0.0,146.0,26.0,1000.0,13.1,0.0,3.3,SW,Aotizhongxin
73.0,700.0,10.0,41.0,201.0,19600.0,2020.0,5.0,27.0,1.0,136.0,25.4,1000.0,14.2,0.0,3.8,SW,Aotizhongxin
79.0,700.0,12.0,42.0,202.0,19600.0,2020.0,5.0,27.0,2.0,119.0,24.6,1000.0,14.4,0.0,3.1,SW,Aotizhongxin
88.0,700.0,12.0,41.0,189.0,19600.0,2020.0,5.0,27.0,3.0,112.0,23.8,1000.0,14.5,0.0,2.2,SW,Aotizhongxin
100.0,800.0,12.0,44.0,208.0,19600.0,2020.0,5.0,27.0,5.0,90.0,22.5,1000.0,15.1,0.0,1.4,S,Aotizhongxin
98.0,900.0,11.0,46.0,169.0,19600.0,2020.0,5.0,27.0,6.0,88.0,22.2,1000.0,15.3,0.0,1.1,SSW,Aotizhongxin
109.0,900.0,13.0,46.0,163.0,19600.0,2020.0,5.0,27.0,7.0,93.0,23.5,1000.0,15.8,0.0,1.2,SSE,Aotizhongxin
116.0,900.0,14.0,47.0,172.0,19600.0,2020.0,5.0,27.0,8.0,104.0,23.9,1000.0,16.2,0.0,1.8,E,Aotizhongxin
133.0,1000.0,14.0,53.0,201.0,19600.0,2020.0,5.0,27.0,9.0,118.0,25.2,1000.0,16.3,0.0,1.5,ESE,Aotizhongxin
145.0,1100.0,16.0,73.0,183.0,19600.0,2020.0,5.0,27.0,10.0,290.0,26.6,1000.0,16.5,0.0,1.9,SSE,Aotizhongxin
131.0,1100.0,12.0,54.0,178.0,19600.0,2020.0,5.0,27.0,11.0,174.0,27.6,1000.0,16.9,0.0,2.7,SE,Aotizhongxin
102.0,900.0,8.0,30.0,102.0,19600.0,2020.0,5.0,27.0,12.0,225.0,28.9,1000.0,13.6,0.0,2.7,SSE,Aotizhongxin
95.0,800.0,6.0,18.0,95.0,19600.0,2020.0,5.0,27.0,13.0,234.0,29.6,1000.0,13.8,0.0,2.3,S,Aotizhongxin
83.0,800.0,5.0,16.0,93.0,19600.0,2020.0,5.0,27.0,14.0,241.0,30.5,1000.0,13.7,0.0,1.9,S,Aotizhongxin
77.0,700.0,5.0,19.0,80.0,19600.0,2020.0,5.0,27.0,15.0,243.0,31.1,999.0,11.0,0.0,3.0,SSW,Aotizhongxin
114.0,800.0,4.0,22.0,114.0,19600.0,2020.0,5.0,27.0,16.0,242.0,30.9,999.0,11.3,0.0,3.5,SW,Aotizhongxin
124.0,800.0,4.0,25.0,124.0,19600.0,2020.0,5.0,27.0,17.0,236.0,30.8,998.0,11.2,0.0,2.3,SSE,Aotizhongxin
100.0,800.0,4.0,26.0,118.0,19600.0,2020.0,5.0,27.0,18.0,239.0,30.4,998.0,12.3,0.0,2.3,S,Aotizhongxin
82.0,700.0,3.0,23.0,99.0,19600.0,2020.0,5.0,27.0,19.0,234.0,29.2,998.0,12.6,0.0,3.0,SE,Aotizhongxin
78.0,800.0,3.0,33.0,156.0,19600.0,2020.0,5.0,27.0,20.0,222.0,28.4,999.0,12.3,0.0,1.5,SSE,Aotizhongxin
84.0,800.0,4.0,36.0,154.0,19600.0,2020.0,5.0,27.0,21.0,204.0,27.1,1000.0,14.1,0.0,2.9,ESE,Aotizhongxin
88.0,900.0,4.0,42.0,134.0,19600.0,2020.0,5.0,27.0,22.0,178.0,26.4,1000.0,14.8,0.0,2.3,SSE,Aotizhongxin
120.0,1600.0,18.0,40.0,218.0,19600.0,2020.0,5.0,27.0,23.0,201.0,25.2,1000.0,14.9,0.0,2.2,SSE,Aotizhongxin
130.0,1700.0,26.0,34.0,159.0,19600.0,2020.0,5.0,28.0,0.0,188.0,24.6,1000.0,15.0,0.0,1.9,SSE,Aotizhongxin
128.0,1500.0,25.0,39.0,165.0,19600.0,2020.0,5.0,28.0,1.0,156.0,24.6,1000.0,15.0,0.0,2.0,S,Aotizhongxin
121.0,1400.0,23.0,39.0,152.0,19600.0,2020.0,5.0,28.0,2.0,139.0,24.5,1000.0,14.6,0.0,1.8,SSW,Aotizhongxin
125.0,1200.0,21.0,42.0,158.0,19600.0,2020.0,5.0,28.0,3.0,127.0,24.0,999.0,14.7,0.0,1.6,S,Aotizhongxin
124.0,1100.0,19.0,41.0,144.0,19600.0,2020.0,5.0,28.0,4.0,121.0,23.5,999.0,15.0,0.0,1.8,SE,Aotizhongxin
126.0,1100.0,16.0,42.0,149.0,19600.0,2020.0,5.0,28.0,5.0,112.0,22.6,999.0,14.7,0.0,1.5,SE,Aotizhongxin
133.0,1200.0,16.0,51.0,151.0,19600.0,2020.0,5.0,28.0,6.0,101.0,21.8,1000.0,14.7,0.0,1.9,ESE,Aotizhongxin
136.0,1500.0,18.0,55.0,180.0,19600.0,2020.0,5.0,28.0,7.0,99.0,22.9,1000.0,15.0,0.0,1.8,SE,Aotizhongxin
148.0,1300.0,23.0,66.0,177.0,19600.0,2020.0,5.0,28.0,8.0,92.0,23.6,1000.0,15.6,0.0,2.1,ESE,Aotizhongxin
160.0,1300.0,22.0,66.0,213.0,19600.0,2020.0,5.0,28.0,9.0,101.0,25.2,1000.0,16.3,0.0,1.1,ESE,Aotizhongxin
149.0,1200.0,26.0,58.0,186.0,19600.0,2020.0,5.0,28.0,10.0,136.0,26.1,1000.0,16.6,0.0,2.3,ESE,Aotizhongxin
143.0,1200.0,20.0,56.0,191.0,19600.0,2020.0,5.0,28.0,11.0,167.0,27.8,1000.0,16.7,0.0,2.5,SSE,Aotizhongxin
132.0,1100.0,12.0,41.0,158.0,19600.0,2020.0,5.0,28.0,12.0,202.0,28.8,999.0,16.0,0.0,3.5,SW,Aotizhongxin
106.0,1000.0,16.0,23.0,128.0,19600.0,2020.0,5.0,28.0,13.0,224.0,29.5,999.0,14.9,0.0,4.2,SW,Aotizhongxin
83.0,900.0,13.0,24.0,99.0,19600.0,2020.0,5.0,28.0,14.0,222.0,29.1,999.0,15.2,0.0,3.1,SW,Aotizhongxin
96.0,900.0,19.0,30.0,135.0,19600.0,2020.0,5.0,28.0,15.0,225.0,29.1,998.0,14.9,0.0,3.3,SSW,Aotizhongxin
89.0,900.0,20.0,35.0,108.0,19600.0,2020.0,5.0,28.0,16.0,220.0,28.7,998.0,14.5,0.0,3.6,SSW,Aotizhongxin
88.0,900.0,20.0,38.0,129.0,19600.0,2020.0,5.0,28.0,17.0,216.0,28.4,999.0,13.5,0.0,3.3,SW,Aotizhongxin
83.0,800.0,19.0,40.0,118.0,19700.0,2020.0,5.0,28.0,18.0,207.0,28.2,999.0,14.8,0.0,2.3,SW,Aotizhongxin
85.0,800.0,21.0,39.0,124.0,19700.0,2020.0,5.0,28.0,19.0,202.0,27.6,999.0,14.6,0.0,2.1,SW,Aotizhongxin
77.0,800.0,20.0,34.0,111.0,19700.0,2020.0,5.0,28.0,20.0,193.0,27.2,1000.0,13.5,0.0,3.1,SW,Aotizhongxin
77.0,900.0,18.0,34.0,104.0,19700.0,2020.0,5.0,28.0,21.0,185.0,27.1,1000.0,13.8,0.0,1.8,SW,Aotizhongxin
79.0,900.0,18.0,40.0,128.0,19700.0,2020.0,5.0,28.0,22.0,162.0,26.8,1000.0,14.2,0.0,2.3,SSW,Aotizhongxin
87.0,900.0,15.0,37.0,144.0,19700.0,2020.0,5.0,28.0,23.0,154.0,25.3,1000.0,14.7,0.0,1.8,ESE,Aotizhongxin
89.0,900.0,12.0,40.0,140.0,19700.0,2020.0,5.0,29.0,0.0,131.0,25.1,1000.0,13.0,0.0,2.2,S,Aotizhongxin
99.0,1000.0,9.0,41.0,138.0,19700.0,2020.0,5.0,29.0,1.0,124.0,24.9,1000.0,13.1,0.0,1.7,SW,Aotizhongxin
108.0,1100.0,10.0,68.0,141.0,19700.0,2020.0,5.0,29.0,2.0,80.0,23.3,1000.0,13.7,0.0,1.2,E,Aotizhongxin
90.0,1500.0,10.0,95.0,109.0,19700.0,2020.0,5.0,29.0,3.0,38.0,22.4,1000.0,14.8,0.0,1.1,E,Aotizhongxin
90.0,1500.0,3.0,77.0,150.0,19700.0,2020.0,5.0,29.0,5.0,19.0,20.9,1000.0,17.1,0.5,0.9,SSW,Aotizhongxin
93.0,1500.0,2.0,96.0,93.0,19700.0,2020.0,5.0,29.0,6.0,11.0,20.1,1000.0,18.0,0.2,0.7,ESE,Aotizhongxin
101.0,1500.0,2.0,97.0,140.0,19700.0,2020.0,5.0,29.0,7.0,12.0,20.5,1000.0,18.8,0.0,1.2,E,Aotizhongxin
108.0,1400.0,2.0,98.0,138.0,19700.0,2020.0,5.0,29.0,8.0,18.0,21.0,1000.0,17.2,0.0,1.4,ESE,Aotizhongxin
104.0,1600.0,2.0,111.0,135.0,19700.0,2020.0,5.0,29.0,9.0,13.0,21.9,1000.0,17.7,0.0,1.9,N,Aotizhongxin
100.0,1400.0,3.0,90.0,108.0,19700.0,2020.0,5.0,29.0,10.0,42.0,23.9,1000.0,16.7,0.0,1.2,E,Aotizhongxin
93.0,1100.0,5.0,79.0,93.0,19700.0,2020.0,5.0,29.0,11.0,76.0,25.7,1000.0,16.0,0.0,1.1,E,Aotizhongxin
